Machine_ID,Date_fabrication,Type_tissu,Quantite_kg,Vitesse_m_per_min,Temperature_C,Humidite_pct,Duree_min,Resultat_qualite_pct
M8,2024-04-17,Polyester,389,44,97,36,124,74.44
M10,2024-05-16,Coton,106,49,77,56,195,76.77
M10,2023-06-14,Lin,266,62,86,33,295,78.71
M9,2023-08-01,Soie,119,48,75,57,289,75.91
M7,2024-04-04,Polyester,364,56,93,30,281,78.24
M7,2024-04-08,Coton,117,48,88,50,296,73.32
M1,2025-12-25,Lin,478,68,71,55,286,80.38
M8,2024-05-15,Coton,324,66,100,50,101,83.62
M6,2023-04-18,Soie,146,44,66,34,220,71.6
M1,2025-01-13,Soie,328,51,95,58,184,77.75
M7,2025-06-17,Coton,213,59,82,49,280,76.21
M7,2024-02-17,Soie,168,62,87,40,241,81.33
M1,2023-02-06,Lin,371,75,93,35,146,89.49
M9,2024-10-09,Mélange,245,67,97,31,293,83.69
M7,2023-09-17,Mélange,415,78,93,54,139,86.08
M3,2023-04-03,Mélange,196,68,62,40,99,79.95
M4,2024-02-26,Lin,467,79,94,47,281,88.52
M3,2024-07-17,Lin,431,50,61,36,282,71.82
M7,2023-07-18,Polyester,114,68,90,47,159,81.82
M6,2024-01-24,Lin,291,49,93,44,249,79.57
M4,2023-05-15,Lin,53,72,90,44,203,87.47
M2,2023-05-21,Coton,258,51,94,37,270,76.83
M6,2023-04-21,Polyester,295,55,81,58,168,78.95
M3,2023-06-17,Soie,305,42,63,38,144,70.0
M6,2024-04-24,Mélange,290,53,63,60,92,70.0
M3,2023-05-23,Lin,331,62,88,59,293,81.4
M3,2024-07-17,Polyester,71,49,81,40,146,75.33
M10,2024-02-04,Lin,346,68,89,50,69,84.72
M7,2025-07-21,Soie,335,74,64,41,261,79.62
M5,2024-07-20,Soie,495,69,74,46,160,81.18
M1,2024-08-24,Polyester,192,72,76,53,231,82.19
M4,2025-03-10,Lin,145,51,99,57,78,79.28
M9,2025-08-01,Mélange,219,62,94,44,295,79.21
M1,2024-10-27,Soie,132,55,99,38,300,78.66
M10,2024-01-21,Polyester,131,66,77,31,184,80.26
M9,2025-01-08,Mélange,215,53,63,32,92,71.64
M4,2025-08-03,Mélange,311,41,67,37,244,70.0
M7,2025-10-02,Lin,328,54,75,41,168,73.68
M6,2023-02-12,Mélange,446,44,62,47,232,70.0
M4,2024-01-05,Lin,284,57,72,40,163,72.46
M8,2024-06-20,Soie,134,72,89,32,141,82.6
M7,2024-06-16,Mélange,238,69,97,51,289,83.7
M6,2023-06-11,Mélange,225,79,96,41,154,86.17
M4,2023-05-17,Soie,118,76,100,32,173,86.06
M6,2023-12-11,Polyester,88,75,74,49,148,83.23
M3,2025-11-17,Polyester,123,43,89,58,231,78.29
M3,2025-11-23,Coton,251,60,66,57,77,71.78
M3,2024-06-05,Coton,203,63,91,39,241,84.22
M1,2025-05-15,Lin,70,48,90,50,158,79.35
M4,2023-12-12,Coton,312,75,69,39,74,79.54
M4,2024-01-24,Lin,420,45,70,53,132,72.31
M3,2023-10-09,Mélange,152,67,74,39,224,78.78
M2,2024-12-27,Lin,458,45,95,58,69,76.27
M3,2023-12-01,Polyester,294,76,80,48,205,87.22
M5,2025-04-05,Soie,361,56,65,34,264,74.81
M6,2025-02-26,Polyester,258,40,65,47,290,71.62
M2,2025-12-12,Lin,459,59,74,38,265,76.24
M8,2025-07-23,Coton,153,53,98,54,235,76.73
M3,2024-04-10,Soie,268,74,86,32,107,82.38
M3,2023-10-03,Coton,443,47,69,30,257,73.31
M4,2025-05-18,Mélange,92,54,62,32,134,70.0
M1,2025-11-17,Lin,366,73,98,31,202,82.59
M2,2023-04-04,Mélange,244,66,79,55,152,79.85
M10,2023-02-22,Coton,396,76,97,31,191,83.43
M4,2025-04-04,Lin,214,65,95,53,269,81.31
M8,2023-05-23,Lin,169,67,100,42,185,84.65
M2,2025-02-20,Soie,93,40,73,52,200,70.0
M2,2023-02-08,Mélange,456,70,78,31,142,77.85
M4,2024-10-12,Lin,61,55,77,60,264,76.31
M7,2024-07-12,Coton,302,44,76,58,192,70.0
M1,2025-08-05,Soie,282,62,69,41,241,74.4
M4,2023-04-22,Coton,472,64,73,33,160,76.14
M8,2025-12-25,Mélange,422,44,65,50,278,72.66
M1,2025-10-13,Polyester,444,68,61,60,108,75.21
M4,2024-10-20,Coton,267,65,89,30,63,79.37
M5,2023-12-05,Soie,355,65,85,51,214,81.39
M4,2023-12-22,Lin,403,69,63,30,186,72.81
M6,2023-05-21,Mélange,469,40,61,48,186,70.59
M1,2024-04-28,Mélange,265,52,75,35,115,75.37
M1,2025-09-23,Soie,222,74,91,39,133,84.38
M9,2024-10-24,Mélange,148,79,70,37,179,84.11
M1,2024-09-27,Mélange,302,51,69,46,277,72.65
M3,2023-04-20,Polyester,331,61,77,41,140,81.16
M2,2025-03-25,Mélange,265,41,73,59,139,70.41
M4,2025-12-16,Soie,303,74,95,59,112,83.73
M4,2023-09-01,Soie,499,76,100,36,97,86.96
M1,2024-09-10,Polyester,405,55,86,38,172,78.09
M7,2024-12-09,Soie,459,57,93,43,248,83.74
M2,2024-04-04,Soie,168,71,65,34,69,75.95
M8,2024-01-04,Polyester,226,50,96,44,183,78.47
M5,2023-12-25,Polyester,312,59,60,46,86,77.57
M5,2025-02-23,Polyester,459,45,83,44,105,74.71
M5,2025-07-04,Lin,409,64,64,32,166,77.2
M2,2023-02-17,Polyester,247,41,72,58,156,73.5
M10,2025-11-09,Lin,254,41,81,40,146,72.7
M7,2024-09-25,Polyester,182,51,85,46,123,79.46
M5,2023-04-10,Lin,305,68,65,38,266,75.69
M5,2024-07-01,Polyester,193,61,96,41,232,84.21
M1,2025-03-05,Lin,53,45,65,49,165,72.1
M8,2024-05-22,Lin,162,73,84,55,210,83.65
M3,2025-04-18,Coton,383,68,73,42,264,79.11
M6,2025-04-09,Coton,347,60,100,44,65,80.48
M1,2024-01-18,Mélange,343,45,86,51,295,76.51
M2,2023-04-09,Coton,146,66,76,57,288,74.47
M9,2024-08-02,Polyester,337,57,72,57,250,74.47
M1,2025-10-11,Soie,138,71,96,40,242,87.38
M2,2024-05-20,Polyester,465,51,98,60,150,78.28
M7,2023-12-25,Soie,344,61,78,34,273,81.6
M8,2023-09-01,Polyester,482,67,68,45,147,81.75
M1,2024-08-19,Coton,262,44,88,36,129,73.69
M5,2023-07-23,Polyester,349,51,74,40,232,75.15
M4,2025-09-20,Mélange,166,50,87,38,292,76.91
M8,2023-08-18,Coton,401,42,63,32,173,70.0
M2,2024-08-13,Lin,399,79,78,50,227,82.42
M2,2024-02-23,Lin,70,57,96,39,203,79.98
M5,2024-03-26,Lin,370,80,75,40,242,79.93
M9,2025-08-23,Lin,377,53,90,35,232,77.99
M6,2025-04-02,Soie,387,71,96,47,91,85.6
M3,2025-08-04,Soie,216,64,77,50,176,76.25
M2,2025-02-27,Polyester,315,75,68,58,246,80.31
M9,2025-01-16,Soie,69,73,98,38,78,87.53
M10,2024-05-09,Coton,109,66,67,32,136,77.05
M7,2025-08-12,Coton,102,77,92,37,75,85.25
M5,2025-09-18,Lin,424,59,91,36,247,81.28
M6,2025-12-16,Lin,173,71,90,39,203,85.46
M8,2023-11-05,Coton,78,70,95,47,287,86.21
M6,2025-12-25,Lin,138,61,66,35,82,73.85
M9,2025-10-02,Coton,331,50,70,42,183,74.95
M10,2023-09-14,Soie,390,65,86,53,64,83.49
M6,2024-02-14,Lin,331,53,96,50,152,78.91
M5,2025-01-27,Soie,438,73,68,33,256,83.3
M1,2025-10-27,Lin,399,70,60,56,253,75.75
M1,2023-09-21,Soie,73,55,91,46,258,80.56
M9,2023-08-26,Soie,415,67,97,37,102,82.56
M1,2025-03-22,Mélange,313,55,77,46,129,78.15
M7,2024-11-06,Soie,419,59,94,44,281,78.82
M10,2025-05-26,Soie,227,43,90,55,133,73.81
M6,2024-06-22,Soie,212,68,68,43,180,77.42
M5,2023-08-19,Coton,445,78,92,35,188,86.07
M5,2023-04-10,Soie,294,76,82,30,279,84.19
M6,2023-07-20,Lin,436,49,63,35,171,72.59
M4,2024-06-06,Coton,160,48,84,51,291,71.26
M6,2025-01-15,Soie,164,55,60,49,293,77.78
M5,2024-09-11,Coton,425,64,74,40,82,79.59
M3,2024-02-05,Lin,189,69,85,53,182,80.55
M6,2023-01-24,Mélange,152,70,100,48,211,86.71
M6,2023-03-16,Lin,254,66,98,59,113,82.95
M7,2024-12-13,Lin,161,56,68,34,196,72.87
M3,2023-08-22,Mélange,168,69,68,58,261,78.1
M3,2023-04-23,Lin,222,77,73,33,69,80.09
M8,2025-04-09,Coton,53,74,97,39,96,85.59
M1,2023-04-25,Lin,430,68,60,38,110,75.63
M4,2025-04-18,Coton,373,80,94,58,267,83.33
M5,2025-08-18,Polyester,254,80,65,34,152,81.09
M1,2025-12-21,Polyester,287,54,88,33,211,78.57
M6,2025-01-21,Coton,294,66,96,51,158,84.83
M7,2025-03-04,Polyester,239,62,79,39,246,80.84
M6,2025-03-14,Soie,390,74,74,44,218,83.45
M5,2024-04-21,Coton,215,53,69,50,270,73.63
M10,2024-12-05,Soie,317,73,83,49,112,85.38
M9,2025-08-20,Mélange,159,80,96,31,116,83.68
M10,2023-12-12,Soie,396,73,73,51,114,79.5
M1,2025-11-14,Lin,134,46,98,46,155,77.27
M6,2023-07-14,Polyester,449,45,61,34,144,71.66
M7,2024-04-10,Mélange,257,80,62,42,225,83.69
M8,2025-11-18,Soie,291,45,79,56,205,74.07
M7,2025-02-24,Lin,122,75,97,41,245,89.24
M1,2024-07-06,Lin,320,61,71,39,97,75.54
M3,2023-11-15,Coton,216,62,96,54,162,82.7
M5,2024-10-11,Lin,343,66,74,49,214,79.55
M10,2024-12-10,Polyester,53,52,95,48,149,81.69
M7,2023-09-16,Polyester,272,63,72,32,180,76.47
M4,2023-12-26,Coton,77,49,65,30,229,70.0
M8,2023-06-24,Lin,244,64,74,51,250,79.88
M7,2023-05-17,Soie,154,51,70,60,246,74.05
M8,2025-07-01,Polyester,338,53,98,32,169,77.56
M2,2025-09-14,Mélange,113,42,98,30,137,75.08
M7,2023-07-10,Coton,432,68,73,57,250,76.48
M5,2023-11-16,Soie,446,75,96,50,236,81.7
M9,2023-08-14,Polyester,364,63,100,60,131,82.3
M1,2023-07-10,Mélange,393,41,98,36,186,77.32
M6,2024-04-23,Mélange,105,40,78,41,252,73.32
M5,2024-04-23,Soie,272,76,79,38,294,79.3
M4,2025-06-05,Mélange,275,75,63,53,257,78.8
M9,2023-09-07,Mélange,65,61,84,43,148,76.26
M8,2025-09-25,Mélange,459,59,88,44,83,83.84
M9,2024-06-02,Mélange,171,68,77,37,268,78.03
M10,2023-07-06,Soie,310,60,99,36,188,84.51
M6,2025-11-19,Coton,126,55,62,46,280,76.59
M7,2023-05-25,Polyester,251,78,100,35,127,85.6
M4,2023-02-06,Polyester,178,73,85,49,144,81.83
M2,2023-01-17,Polyester,249,42,75,46,175,74.1
M9,2024-07-14,Coton,157,61,79,43,219,78.01
M1,2024-08-09,Polyester,350,43,73,45,163,73.7
M8,2023-07-03,Soie,426,77,67,51,249,80.33
M3,2025-10-27,Lin,109,61,62,54,120,71.34
M7,2025-12-03,Polyester,229,75,86,52,188,79.84
M10,2025-04-07,Coton,71,59,67,40,193,76.55
M4,2025-07-01,Polyester,117,74,86,52,243,82.88
M2,2023-03-19,Lin,313,60,80,53,60,77.29
M6,2023-02-06,Soie,148,73,60,33,284,78.89
M5,2023-06-18,Polyester,488,69,66,60,198,79.25
M1,2025-10-04,Soie,432,45,98,39,215,77.35
M4,2024-02-19,Soie,370,63,62,58,151,74.02
M2,2023-09-14,Mélange,163,76,86,47,172,86.6
M8,2024-10-05,Coton,297,40,94,30,224,71.09
M10,2024-01-16,Lin,412,50,95,59,243,77.65
M2,2023-04-27,Mélange,266,45,69,60,211,71.4
M3,2023-03-02,Coton,440,52,77,48,150,77.76
M10,2025-02-16,Polyester,71,43,73,45,283,70.0
M8,2025-08-09,Polyester,317,75,82,42,99,82.78
M9,2023-07-26,Coton,248,65,66,32,236,74.34
M3,2024-02-14,Coton,382,54,63,42,211,74.4
M6,2025-07-02,Soie,394,45,70,33,90,72.06
M2,2025-11-25,Mélange,91,47,68,57,231,74.29
M4,2023-06-12,Mélange,482,78,74,36,75,81.41
M10,2023-01-14,Mélange,443,71,97,53,294,84.1
M3,2025-11-23,Lin,108,58,81,49,170,81.1
M9,2025-07-21,Mélange,483,46,61,58,209,70.0
M2,2024-01-12,Mélange,440,65,95,31,133,84.24
M3,2024-01-17,Coton,83,49,63,56,115,71.68
M2,2025-01-09,Soie,452,57,66,60,236,70.99
M5,2025-10-16,Soie,479,42,94,52,79,73.33
M2,2025-06-09,Polyester,69,75,75,38,168,79.0
M5,2023-10-22,Mélange,498,62,61,56,163,75.92
M6,2024-06-13,Mélange,67,66,68,52,176,80.38
M7,2024-10-21,Mélange,335,54,99,50,199,84.7
M1,2024-03-22,Soie,182,49,98,38,80,80.59
M10,2025-08-14,Coton,198,79,82,44,298,88.23
M3,2024-07-25,Polyester,484,52,100,47,133,80.04
M7,2023-07-28,Mélange,93,78,82,36,71,81.69
M5,2024-05-22,Soie,121,73,100,42,91,89.0
M7,2025-07-05,Mélange,213,77,60,34,260,79.74
M10,2024-03-25,Soie,248,45,67,54,159,71.31
M9,2025-03-09,Soie,272,40,72,39,212,71.97
M7,2023-02-13,Mélange,354,80,86,45,226,87.85
M6,2024-01-06,Soie,130,71,91,56,235,85.87
M2,2025-03-11,Polyester,470,71,68,36,82,81.69
M3,2025-07-27,Polyester,141,52,81,34,147,76.69
M1,2024-10-13,Coton,316,60,93,56,218,82.09
M2,2023-06-25,Soie,142,46,83,60,277,74.43
M3,2023-04-24,Coton,370,63,74,40,110,77.78
M2,2025-10-08,Mélange,189,63,86,30,144,80.61
M5,2025-02-01,Lin,174,49,68,53,243,70.0
M10,2025-04-24,Coton,125,77,77,59,126,83.81
M2,2025-08-17,Polyester,407,44,77,57,67,70.0
M4,2024-10-25,Polyester,405,52,100,44,284,81.97
M9,2023-02-14,Lin,402,59,62,54,98,72.61
M9,2025-11-24,Lin,166,45,73,45,219,75.21
M9,2025-10-13,Coton,307,46,60,60,70,70.0
M3,2025-07-26,Polyester,133,66,82,44,192,78.81
M4,2024-03-14,Polyester,235,72,90,44,132,86.24
M4,2025-08-27,Polyester,307,73,94,34,110,83.34
M3,2024-04-11,Polyester,209,58,71,34,223,77.16
M2,2025-01-11,Coton,288,73,95,54,107,85.1
M1,2025-09-06,Lin,178,61,83,37,201,80.09
M9,2024-07-13,Soie,131,40,76,44,161,71.08
M7,2024-06-23,Coton,322,48,94,47,186,77.62
M9,2024-04-03,Soie,90,48,63,50,180,71.08
M4,2024-12-05,Soie,334,63,98,36,86,84.41
M7,2025-02-09,Lin,98,42,90,56,135,77.75
M5,2024-02-09,Lin,51,80,67,30,266,78.79
M5,2024-06-23,Polyester,122,77,98,42,298,90.25
M8,2025-08-04,Polyester,188,53,73,32,212,70.0
M2,2025-08-06,Polyester,166,54,75,58,130,72.21
M10,2023-01-24,Soie,481,79,89,30,83,82.58
M4,2024-06-24,Polyester,165,58,79,49,213,75.69
M9,2025-09-17,Polyester,466,75,86,50,77,81.53
M9,2025-03-04,Coton,478,70,92,42,73,85.63
M6,2023-08-14,Mélange,352,49,91,49,125,77.67
M4,2023-04-07,Mélange,115,71,78,48,282,83.06
M2,2024-05-18,Lin,135,51,74,57,214,75.08
M1,2023-05-24,Soie,57,58,88,36,235,79.73
M9,2024-08-24,Lin,458,65,95,44,139,85.62
M8,2024-07-28,Polyester,53,69,61,37,163,77.16
M6,2023-03-28,Soie,56,40,88,42,243,72.63
M9,2025-04-28,Lin,111,51,94,34,90,80.02
M9,2024-08-05,Soie,492,74,70,45,202,81.02
M7,2023-05-24,Polyester,412,53,98,36,110,77.83
M6,2023-07-13,Mélange,479,67,96,35,229,82.94
M7,2023-04-09,Coton,189,74,82,37,84,81.17
M5,2025-02-04,Lin,224,73,77,48,284,81.87
M9,2024-03-04,Polyester,490,67,82,33,99,80.79
M1,2023-08-25,Soie,433,55,89,47,234,80.6
M1,2025-02-03,Polyester,336,54,84,38,220,75.8
M7,2025-11-23,Polyester,346,62,83,53,269,78.62
M6,2024-10-25,Mélange,182,50,64,49,123,75.15
M4,2024-06-19,Coton,156,66,72,59,236,78.39
M8,2024-08-16,Lin,300,65,89,43,193,87.05
M6,2023-05-03,Mélange,157,63,95,43,78,85.86
M8,2025-01-18,Polyester,354,44,97,41,116,80.09
M9,2023-04-20,Polyester,141,67,91,57,93,79.12
M10,2023-01-04,Coton,397,71,85,33,153,83.43
M2,2025-01-10,Coton,164,79,66,40,138,81.79
M5,2025-03-25,Lin,433,52,86,38,187,76.3
M2,2025-09-13,Polyester,349,78,60,32,60,79.14
M2,2023-05-27,Soie,447,56,89,52,215,81.09
M10,2025-01-13,Mélange,95,61,90,37,195,81.7
M8,2024-08-06,Mélange,343,64,89,51,119,80.04
M1,2023-04-15,Mélange,395,65,67,31,265,77.58
M3,2025-07-19,Soie,206,54,71,31,153,72.32
M10,2023-11-28,Soie,131,57,83,49,180,79.33
M6,2024-08-01,Polyester,399,68,99,36,100,83.79
M2,2023-08-22,Coton,398,61,79,51,218,78.46
M8,2025-07-17,Lin,370,51,86,30,269,77.03
M6,2025-09-14,Soie,310,75,94,57,224,82.82
M2,2024-04-12,Coton,437,73,81,51,214,86.79
M9,2025-04-28,Soie,295,77,78,56,114,78.86
M7,2023-03-16,Polyester,189,71,63,35,157,76.7
M7,2024-12-11,Soie,386,67,82,49,160,82.44
M9,2025-11-09,Soie,385,64,84,49,126,82.37
M8,2023-05-28,Coton,228,62,100,55,248,82.4
M8,2023-05-01,Polyester,492,60,62,52,223,74.89
M6,2023-09-24,Lin,276,71,70,49,225,81.32
M5,2025-10-09,Mélange,362,65,80,58,118,78.44
M6,2023-08-17,Coton,171,68,82,38,201,84.19
M1,2025-06-13,Polyester,167,74,73,36,246,82.68
M10,2025-07-10,Lin,145,78,67,37,164,82.95
M9,2024-04-02,Coton,406,57,61,45,116,73.37
M5,2025-05-27,Coton,230,40,84,36,105,72.84
M1,2025-04-28,Polyester,102,42,69,43,152,71.4
M9,2024-07-15,Soie,373,77,87,36,111,82.69
M5,2023-04-28,Soie,186,65,87,53,69,82.02
M3,2023-06-20,Soie,150,76,99,45,127,87.52
M3,2023-01-03,Coton,412,76,78,56,268,83.51
M1,2025-02-22,Lin,371,71,87,31,183,79.76
M10,2025-08-16,Polyester,108,65,79,46,127,84.54
M10,2023-07-03,Soie,153,73,72,37,280,78.91
M5,2024-05-23,Polyester,160,60,88,57,227,79.64
M8,2024-11-25,Mélange,352,53,81,30,266,76.68
M3,2024-09-16,Soie,66,51,89,30,245,74.96
M6,2025-12-18,Soie,437,70,63,45,81,81.3
M2,2024-02-28,Lin,357,51,75,58,244,71.24
M4,2024-06-20,Mélange,106,48,72,45,178,77.7
M10,2023-08-14,Mélange,202,46,73,59,293,71.63
M9,2024-10-03,Soie,54,61,92,54,62,79.71
M1,2024-05-02,Soie,482,63,67,58,67,75.1
M8,2025-11-10,Coton,282,73,73,54,197,82.32
M8,2023-04-09,Mélange,424,57,92,36,266,78.53
M9,2024-11-10,Polyester,286,53,87,59,281,75.0
M1,2023-09-02,Polyester,499,56,99,34,182,79.96
M10,2025-04-26,Coton,146,47,88,47,282,74.95
M7,2025-06-24,Polyester,175,45,87,45,250,80.54
M10,2023-09-18,Mélange,474,57,76,38,287,75.77
M10,2023-11-02,Polyester,430,77,73,30,111,82.36
M8,2025-10-25,Polyester,273,40,81,34,168,72.42
M1,2025-01-05,Coton,430,63,70,36,273,75.13
M10,2023-01-20,Mélange,387,79,85,42,110,86.09
M3,2023-01-15,Lin,233,65,82,38,60,82.07
M10,2023-03-22,Mélange,110,62,77,55,263,77.62
M8,2025-10-12,Lin,133,41,67,34,281,71.89
M4,2023-04-03,Coton,335,60,60,30,134,75.04
M9,2023-01-10,Lin,408,42,84,59,192,74.44
M9,2023-06-10,Coton,450,42,96,37,292,75.28
M9,2024-08-25,Polyester,412,68,73,59,192,76.04
M8,2025-03-09,Mélange,278,53,97,55,194,78.07
M6,2023-09-06,Polyester,171,73,66,41,279,80.69
M8,2024-05-28,Lin,490,52,92,57,95,78.69
M3,2024-06-21,Mélange,231,46,92,40,107,72.86
M8,2023-06-11,Soie,446,73,93,51,245,85.28
M10,2024-12-24,Coton,174,43,92,33,207,75.22
M10,2024-07-04,Polyester,482,59,76,53,188,76.74
M6,2025-12-04,Coton,472,58,92,47,132,83.98
M6,2024-07-23,Coton,311,76,68,50,125,82.24
M5,2024-10-12,Coton,171,61,61,44,298,78.92
M6,2025-09-03,Polyester,357,53,83,57,145,75.67
M1,2024-05-15,Mélange,437,48,69,44,172,75.87
M8,2023-06-10,Soie,302,57,83,48,283,82.37
M2,2024-12-19,Lin,161,72,88,34,277,85.62
M4,2024-01-23,Soie,355,70,99,31,64,81.82
M5,2024-10-23,Polyester,236,78,78,47,273,84.09
M7,2023-11-19,Soie,185,46,87,43,93,76.11
M6,2024-10-08,Soie,387,71,67,34,144,79.48
M6,2025-12-26,Coton,136,68,87,44,127,84.97
M1,2023-08-05,Soie,204,47,69,59,258,70.0
M8,2024-02-23,Soie,234,52,64,60,132,71.54
M4,2023-06-10,Polyester,102,71,100,56,72,81.06
M6,2025-06-27,Polyester,334,55,78,41,151,80.18
M6,2025-04-07,Soie,460,51,67,43,202,73.28
M6,2025-10-12,Soie,408,66,86,46,73,82.91
M1,2024-12-02,Polyester,461,77,65,30,188,78.48
M5,2024-11-16,Lin,90,70,65,41,293,81.49
M9,2025-08-19,Polyester,442,50,65,50,243,70.0
M4,2025-11-08,Lin,250,75,84,58,71,82.67
M2,2025-09-18,Soie,68,73,96,60,286,83.89
M6,2025-04-20,Coton,95,42,83,41,262,73.49
M2,2023-07-10,Coton,105,63,73,35,71,80.95
M1,2025-07-08,Coton,362,52,75,52,115,73.43
M8,2023-09-18,Mélange,71,51,60,51,231,73.64
M8,2023-09-10,Mélange,136,44,95,47,217,78.51
M5,2024-07-08,Soie,316,46,86,54,175,77.72
M5,2025-12-03,Lin,428,40,94,37,136,73.87
M3,2024-03-24,Polyester,145,65,87,39,183,80.23
M7,2025-04-25,Polyester,190,41,76,44,225,75.49
M3,2025-11-11,Soie,356,67,86,37,173,82.55
M9,2024-05-20,Coton,399,75,90,44,271,83.21
M10,2023-05-09,Lin,209,64,93,44,229,82.52
M7,2023-02-26,Mélange,161,76,99,52,145,87.97
M6,2023-04-20,Polyester,463,67,85,39,227,83.58
M5,2025-01-28,Coton,128,80,84,55,263,83.44
M9,2024-07-14,Mélange,462,64,77,54,210,72.97
M9,2025-03-08,Coton,112,74,71,56,95,81.25
M3,2023-04-15,Polyester,246,75,91,34,107,82.06
M4,2025-12-03,Lin,298,75,77,31,159,77.07
M4,2025-06-16,Mélange,261,71,79,52,286,76.04
M9,2024-11-26,Lin,76,56,81,40,209,79.63
M6,2024-09-13,Soie,389,65,83,56,265,80.16
M9,2025-03-13,Coton,77,62,81,32,277,77.75
M8,2024-04-14,Soie,183,80,76,60,214,84.98
M4,2024-07-12,Lin,289,42,83,43,87,76.07
M4,2024-03-03,Polyester,459,56,71,31,75,77.43
M9,2024-03-02,Soie,276,56,89,52,85,76.41
M4,2025-06-22,Polyester,92,80,96,32,206,86.53
M1,2023-06-28,Polyester,259,63,100,33,120,79.27
M9,2023-03-27,Polyester,75,74,65,50,127,79.74
M3,2023-03-28,Mélange,306,70,87,43,241,83.5
M8,2023-09-04,Mélange,404,43,77,34,113,73.35
M1,2024-01-02,Soie,70,72,99,32,248,84.89
M6,2024-08-27,Lin,114,78,65,46,128,83.45
M5,2023-06-28,Mélange,475,66,83,49,213,83.01
M3,2024-02-04,Soie,59,51,82,49,218,81.21
M5,2023-11-16,Lin,212,72,72,31,139,78.57
M8,2023-10-25,Polyester,113,54,62,43,79,72.32
M3,2024-06-26,Lin,105,65,95,48,176,84.39
M4,2023-01-10,Soie,106,58,88,37,273,77.8
M4,2023-03-14,Coton,362,48,88,39,123,79.76
M7,2023-07-03,Soie,229,65,62,35,116,75.33
M7,2023-05-15,Polyester,223,72,61,43,255,78.27
M6,2023-01-22,Polyester,223,49,86,44,300,76.76
M4,2025-06-04,Soie,372,70,63,34,176,78.84
M1,2024-10-01,Coton,232,67,95,45,70,84.78
M6,2025-02-28,Soie,88,44,71,32,238,70.0
M7,2023-06-26,Soie,495,78,72,55,106,85.13
M4,2024-05-17,Mélange,461,54,74,30,221,72.29
M5,2024-06-16,Mélange,408,60,65,57,282,74.67
M1,2023-12-17,Soie,347,58,72,34,280,76.9
M4,2024-07-24,Coton,125,57,71,42,234,73.44
M9,2023-12-02,Polyester,371,61,67,48,66,78.06
M5,2025-09-02,Coton,488,44,80,52,138,71.69
M6,2024-06-24,Coton,75,78,74,36,132,84.05
M4,2024-12-25,Lin,263,52,75,30,140,71.67
M6,2025-05-04,Polyester,149,69,63,30,207,77.69
M7,2025-03-04,Polyester,169,68,88,31,223,83.41
M8,2023-06-23,Coton,474,57,88,31,88,79.62
M10,2025-10-24,Lin,332,54,73,59,293,74.5
M8,2023-08-13,Coton,279,74,83,42,195,83.74
M10,2024-12-08,Soie,241,42,82,49,84,73.05
M10,2025-06-27,Lin,65,44,63,51,148,73.54
M10,2023-04-23,Coton,446,64,98,54,200,81.6
M2,2024-01-17,Soie,351,53,84,39,224,75.43
M10,2025-12-26,Polyester,420,59,62,42,149,76.83
M5,2024-08-01,Polyester,473,49,81,48,111,74.71
M8,2024-03-28,Soie,492,63,60,48,126,74.4
M1,2025-03-15,Soie,325,60,87,34,227,76.31
M2,2023-11-22,Mélange,388,50,86,30,254,74.23
M7,2023-12-04,Coton,112,75,87,46,280,85.53
M1,2025-11-03,Mélange,453,54,87,56,60,77.89
M10,2023-11-15,Polyester,482,76,60,56,202,80.5
M1,2024-11-06,Coton,496,52,68,45,236,76.25
M9,2024-08-26,Coton,226,73,89,44,270,85.12
M1,2024-09-05,Coton,192,77,89,34,238,84.3
M2,2025-10-13,Coton,338,61,87,50,227,81.72
M5,2024-10-12,Soie,64,71,88,36,222,85.65
M7,2023-01-12,Mélange,401,47,97,56,102,77.55
M2,2025-10-24,Lin,238,65,75,57,297,77.16
M8,2023-01-16,Polyester,424,73,99,35,150,83.71
M6,2025-09-14,Coton,267,69,77,58,267,76.61
M8,2025-02-16,Lin,235,74,67,47,93,82.53
M8,2025-04-12,Polyester,310,68,78,45,175,83.16
M10,2025-04-12,Mélange,391,61,95,39,115,83.25
M7,2023-06-05,Mélange,346,77,90,54,91,85.04
M1,2024-07-21,Coton,363,52,63,52,157,75.61
M10,2023-10-14,Coton,126,64,91,33,207,80.03
M10,2023-04-21,Mélange,146,53,83,37,233,78.81
M2,2023-06-21,Lin,441,75,90,47,115,86.02
M7,2023-06-27,Mélange,117,72,90,41,119,83.58
M6,2025-05-25,Lin,266,50,63,34,213,72.59
M9,2023-09-06,Soie,179,70,92,33,89,83.82
M7,2024-02-15,Mélange,487,77,72,39,250,83.01
M4,2023-08-21,Mélange,134,48,68,48,116,73.56
M8,2025-11-09,Mélange,270,61,60,55,122,74.22
M8,2025-11-16,Polyester,478,43,80,40,183,78.68
M8,2023-11-10,Mélange,90,69,79,36,78,83.07
M4,2025-12-03,Polyester,378,60,73,41,123,79.25
M2,2023-08-06,Polyester,303,62,62,57,210,74.82
M1,2023-07-19,Mélange,189,72,62,53,261,80.41
M6,2025-05-07,Soie,379,62,86,35,285,80.84
M4,2024-01-26,Mélange,101,66,94,42,287,84.05
M9,2024-04-25,Mélange,211,60,61,42,206,74.99
M10,2023-01-10,Polyester,186,46,63,55,243,70.24
