Tache_ID,Date,Produit,Type_tissu,Quantite_kg,Machine_utilisee,Duree_min,Resultat_qualite_pct
T04126,2024-07-26,Housses,Soie,428,M4,197,78.75
T04127,2024-05-13,Draps,Coton,431,M8,200,80.33
T04128,2025-02-06,Tissus techniques,Soie,485,M10,125,77.26
T04129,2025-02-16,Tissus techniques,Polyester,485,M6,191,81.41
T04130,2025-09-17,Serviettes,Lin,356,M2,164,80.1
T04131,2025-03-16,Draps,Polyester,369,M2,132,81.04
T04132,2025-02-17,Rideaux,Soie,483,M3,120,85.7
T04133,2023-04-18,Serviettes,Coton,255,M8,105,75.83
T04134,2025-01-02,Serviettes,Soie,121,M5,224,73.24
T04135,2024-01-24,Housses,Polyester,110,M10,151,70.0
T04136,2023-04-02,Tissus techniques,Polyester,217,M6,97,72.75
T04137,2025-01-21,Draps,Lin,229,M10,282,74.0
T04138,2023-11-01,Rideaux,Soie,381,M1,278,80.77
T04139,2025-04-19,Serviettes,Lin,262,M4,264,73.41
T04140,2025-01-07,Draps,Soie,308,M4,220,78.55
T04141,2024-02-27,Tissus techniques,Polyester,125,M10,130,72.5
T04142,2025-07-04,Serviettes,Polyester,380,M8,216,77.07
T04143,2025-11-22,Draps,Lin,146,M4,260,73.67
T04144,2023-11-14,Draps,Lin,76,M9,242,70.35
T04145,2025-10-06,Rideaux,Soie,173,M2,82,72.17
T04146,2024-01-28,Serviettes,Coton,229,M4,72,70.0
T04147,2025-01-26,Rideaux,Coton,132,M8,275,71.9
T04148,2024-02-15,Tissus techniques,Mélange,101,M3,271,70.58
T04149,2025-09-19,Serviettes,Lin,117,M4,130,70.79
T04150,2024-05-05,Serviettes,Lin,392,M2,251,79.09
T04151,2024-11-16,Housses,Coton,248,M3,264,76.94
T04152,2023-12-09,Serviettes,Soie,262,M6,226,75.94
T04153,2024-06-15,Draps,Soie,267,M3,77,78.33
T04154,2025-05-04,Tissus techniques,Lin,492,M6,74,81.57
T04155,2025-03-03,Rideaux,Lin,92,M1,156,70.95
T04156,2025-02-04,Rideaux,Coton,73,M7,132,70.07
T04157,2024-06-17,Serviettes,Coton,62,M10,125,72.18
T04158,2023-12-05,Rideaux,Polyester,233,M2,156,76.38
T04159,2023-10-10,Tissus techniques,Polyester,176,M8,60,77.71
T04160,2025-03-07,Housses,Soie,361,M9,270,80.79
T04161,2023-03-21,Serviettes,Lin,435,M4,242,77.08
T04162,2024-08-15,Draps,Mélange,332,M10,269,76.33
T04163,2024-04-28,Rideaux,Lin,231,M2,187,76.63
T04164,2023-02-07,Rideaux,Mélange,323,M2,233,79.66
T04165,2023-02-12,Rideaux,Polyester,118,M5,203,75.18
T04166,2025-10-08,Draps,Mélange,291,M2,112,75.63
T04167,2023-02-13,Draps,Mélange,317,M1,139,72.58
T04168,2023-02-23,Serviettes,Coton,388,M3,158,74.76
T04169,2023-01-19,Draps,Soie,403,M2,72,78.88
T04170,2025-03-24,Housses,Soie,291,M5,300,76.85
T04171,2024-12-20,Tissus techniques,Soie,311,M1,109,72.92
T04172,2024-10-26,Serviettes,Coton,273,M4,244,75.59
T04173,2025-04-23,Rideaux,Mélange,170,M6,152,75.29
T04174,2024-05-19,Draps,Mélange,224,M8,136,71.03
T04175,2024-02-16,Tissus techniques,Coton,213,M6,164,77.57
T04176,2024-09-19,Tissus techniques,Polyester,170,M3,98,72.27
T04177,2025-05-25,Tissus techniques,Mélange,247,M4,87,78.71
T04178,2025-11-04,Rideaux,Mélange,354,M10,167,75.48
T04179,2023-10-20,Serviettes,Lin,248,M4,124,71.88
T04180,2023-01-20,Serviettes,Soie,130,M1,268,71.23
T04181,2024-09-05,Rideaux,Coton,107,M6,97,71.85
T04182,2023-08-25,Serviettes,Mélange,106,M1,77,70.95
T04183,2025-09-27,Housses,Soie,172,M4,237,72.79
T04184,2025-03-10,Tissus techniques,Coton,225,M3,147,75.5
T04185,2025-10-20,Housses,Soie,442,M8,285,78.33
T04186,2023-10-02,Serviettes,Coton,436,M7,205,78.52
T04187,2024-03-27,Housses,Coton,326,M9,154,71.39
T04188,2025-09-09,Draps,Soie,173,M5,118,74.64
T04189,2023-10-01,Housses,Polyester,371,M8,239,77.15
T04190,2023-05-13,Housses,Mélange,499,M7,241,84.81
T04191,2024-06-22,Housses,Mélange,292,M1,83,73.02
T04192,2024-12-23,Rideaux,Lin,390,M3,229,72.38
T04193,2025-08-02,Housses,Polyester,241,M8,176,76.67
T04194,2025-03-02,Draps,Polyester,405,M4,166,79.14
T04195,2025-09-24,Housses,Coton,333,M10,170,73.63
T04196,2024-04-11,Serviettes,Mélange,140,M1,86,70.0
T04197,2025-08-16,Tissus techniques,Soie,406,M2,101,82.73
T04198,2025-05-21,Rideaux,Coton,85,M6,116,75.94
T04199,2025-01-20,Draps,Lin,409,M8,245,70.72
T04200,2023-08-07,Tissus techniques,Soie,141,M1,164,71.45
T04201,2025-03-16,Serviettes,Polyester,192,M8,298,78.83
T04202,2023-10-19,Tissus techniques,Soie,183,M6,63,72.23
T04203,2024-02-14,Serviettes,Lin,352,M3,288,75.57
T04204,2024-03-14,Rideaux,Polyester,220,M8,146,73.55
T04205,2024-07-22,Housses,Coton,106,M3,274,70.0
T04206,2023-01-28,Rideaux,Soie,479,M6,235,74.47
T04207,2024-06-08,Draps,Polyester,60,M8,264,74.36
T04208,2025-05-07,Housses,Lin,321,M8,100,70.89
T04209,2025-08-28,Draps,Soie,384,M6,215,78.42
T04210,2025-04-08,Rideaux,Mélange,384,M3,133,80.34
T04211,2023-04-18,Rideaux,Polyester,333,M3,123,72.31
T04212,2025-03-18,Housses,Coton,99,M8,76,70.0
T04213,2023-07-07,Tissus techniques,Mélange,88,M2,199,75.4
T04214,2024-09-26,Housses,Lin,328,M4,209,78.16
T04215,2025-12-27,Rideaux,Polyester,147,M5,220,71.09
T04216,2024-08-23,Draps,Lin,477,M9,132,83.15
T04217,2023-04-25,Housses,Polyester,436,M1,282,82.34
T04218,2024-09-17,Tissus techniques,Coton,178,M10,248,74.37
T04219,2023-10-07,Draps,Mélange,383,M8,116,74.96
T04220,2023-04-24,Serviettes,Polyester,102,M10,294,70.8
T04221,2024-01-20,Tissus techniques,Lin,146,M4,138,73.78
T04222,2024-01-22,Rideaux,Mélange,439,M4,283,78.21
T04223,2025-12-20,Housses,Lin,174,M4,113,76.3
T04224,2024-11-17,Tissus techniques,Lin,392,M4,143,73.25
T04225,2025-09-02,Rideaux,Mélange,132,M10,221,70.0
T04226,2025-09-20,Rideaux,Mélange,432,M9,77,79.18
T04227,2024-09-18,Draps,Polyester,364,M6,77,75.81
T04228,2024-06-14,Tissus techniques,Polyester,256,M5,94,73.24
T04229,2023-08-07,Draps,Coton,262,M4,160,70.0
T04230,2024-08-02,Rideaux,Mélange,295,M1,135,75.96
T04231,2023-09-21,Draps,Polyester,392,M9,289,77.68
T04232,2025-02-20,Serviettes,Mélange,199,M5,173,75.94
T04233,2024-04-07,Tissus techniques,Soie,445,M10,206,79.11
T04234,2023-09-01,Rideaux,Soie,451,M1,89,78.62
T04235,2023-01-07,Tissus techniques,Soie,490,M1,294,83.33
T04236,2024-10-04,Housses,Coton,427,M8,212,74.6
T04237,2025-08-01,Rideaux,Soie,346,M8,115,78.53
T04238,2023-01-17,Draps,Lin,299,M2,118,70.97
T04239,2024-03-27,Serviettes,Polyester,238,M8,193,72.24
T04240,2024-02-19,Draps,Lin,126,M3,94,70.0
T04241,2023-02-08,Housses,Mélange,268,M10,224,77.71
T04242,2025-02-18,Tissus techniques,Soie,492,M1,285,79.64
T04243,2024-01-20,Rideaux,Coton,403,M10,142,78.02
T04244,2024-03-25,Rideaux,Coton,260,M9,147,71.88
T04245,2025-09-22,Rideaux,Polyester,407,M4,245,77.24
T04246,2024-10-17,Draps,Coton,228,M4,246,72.27
T04247,2024-01-12,Serviettes,Polyester,304,M5,205,77.23
T04248,2023-11-27,Serviettes,Coton,401,M9,76,75.05
T04249,2023-08-24,Housses,Mélange,454,M4,129,83.07
T04250,2024-07-12,Draps,Lin,351,M1,274,71.99
T04251,2024-11-06,Tissus techniques,Soie,475,M5,278,77.08
T04252,2025-06-28,Serviettes,Lin,364,M7,93,82.31
T04253,2024-12-19,Housses,Mélange,90,M8,283,70.49
T04254,2025-01-21,Serviettes,Soie,100,M6,107,70.0
T04255,2023-08-08,Tissus techniques,Lin,424,M3,293,79.14
T04256,2024-04-25,Housses,Soie,107,M8,88,70.71
T04257,2024-09-03,Serviettes,Mélange,477,M4,146,77.03
T04258,2025-02-26,Tissus techniques,Mélange,98,M1,259,70.0
T04259,2024-03-10,Rideaux,Coton,146,M6,176,81.23
T04260,2025-09-07,Rideaux,Polyester,141,M2,252,72.07
T04261,2023-12-28,Serviettes,Polyester,292,M10,262,70.06
T04262,2024-02-10,Rideaux,Polyester,61,M1,144,75.7
T04263,2024-10-19,Tissus techniques,Mélange,330,M5,116,78.43
T04264,2023-06-06,Serviettes,Soie,413,M10,81,75.96
T04265,2023-01-22,Tissus techniques,Polyester,272,M6,147,72.64
T04266,2023-07-12,Serviettes,Coton,141,M1,66,74.84
T04267,2024-09-24,Tissus techniques,Polyester,383,M3,108,76.92
T04268,2023-01-10,Serviettes,Coton,378,M5,100,71.78
T04269,2023-05-15,Draps,Polyester,130,M9,300,77.96
T04270,2024-09-11,Draps,Coton,152,M7,183,71.74
T04271,2023-05-11,Draps,Mélange,365,M4,96,81.79
T04272,2025-01-28,Draps,Mélange,212,M9,234,78.08
T04273,2024-06-05,Draps,Mélange,165,M3,158,70.3
T04274,2025-05-09,Tissus techniques,Polyester,162,M2,65,76.34
T04275,2023-10-04,Serviettes,Coton,338,M8,171,74.81
T04276,2025-06-17,Serviettes,Polyester,302,M2,224,70.44
T04277,2025-08-17,Tissus techniques,Lin,56,M9,249,70.0
T04278,2025-03-15,Housses,Mélange,303,M10,109,77.25
T04279,2024-09-07,Serviettes,Mélange,179,M9,64,72.19
T04280,2024-05-05,Tissus techniques,Mélange,369,M1,90,76.46
T04281,2024-06-02,Draps,Soie,294,M6,131,79.31
T04282,2024-06-02,Serviettes,Coton,264,M9,91,75.6
T04283,2024-08-07,Tissus techniques,Soie,209,M1,231,71.65
T04284,2025-12-14,Housses,Coton,109,M3,66,74.29
T04285,2023-04-19,Draps,Mélange,383,M2,239,78.25
T04286,2025-08-24,Draps,Polyester,276,M7,146,70.0
T04287,2025-06-10,Rideaux,Coton,336,M9,202,78.01
T04288,2025-06-01,Serviettes,Soie,133,M2,294,73.84
T04289,2025-04-01,Rideaux,Coton,334,M1,193,76.74
T04290,2025-05-18,Serviettes,Mélange,444,M7,64,81.56
T04291,2025-12-10,Tissus techniques,Lin,78,M9,187,70.0
T04292,2023-09-10,Serviettes,Lin,135,M2,153,73.71
T04293,2024-04-26,Rideaux,Lin,359,M8,167,72.48
T04294,2025-03-21,Rideaux,Lin,471,M4,189,80.64
T04295,2023-06-25,Rideaux,Soie,207,M4,240,80.0
T04296,2023-11-20,Housses,Polyester,216,M8,150,71.34
T04297,2024-04-26,Housses,Lin,235,M1,171,72.42
T04298,2024-12-09,Draps,Lin,455,M10,268,76.97
T04299,2023-08-21,Rideaux,Polyester,177,M3,206,73.93
T04300,2024-10-05,Draps,Lin,435,M3,299,75.51
T04301,2023-02-25,Serviettes,Lin,397,M8,288,79.2
T04302,2025-01-22,Serviettes,Lin,374,M3,194,80.02
T04303,2025-09-20,Tissus techniques,Coton,397,M3,232,79.54
T04304,2025-07-01,Draps,Polyester,121,M1,168,70.0
T04305,2023-01-25,Housses,Polyester,105,M1,267,75.09
T04306,2024-10-22,Tissus techniques,Soie,401,M8,146,80.83
T04307,2023-03-08,Housses,Soie,148,M8,180,75.45
T04308,2023-07-24,Rideaux,Lin,109,M8,199,73.3
T04309,2024-12-28,Tissus techniques,Lin,489,M3,191,80.44
T04310,2025-11-01,Rideaux,Lin,252,M10,82,78.14
T04311,2024-12-10,Serviettes,Lin,333,M1,254,82.43
T04312,2025-09-14,Housses,Coton,347,M2,193,74.08
T04313,2023-10-18,Draps,Soie,203,M6,144,77.29
T04314,2025-03-23,Tissus techniques,Polyester,376,M4,186,77.26
T04315,2023-01-09,Draps,Coton,138,M4,116,72.37
T04316,2024-03-18,Tissus techniques,Polyester,90,M2,160,70.0
T04317,2025-03-16,Tissus techniques,Coton,174,M9,212,72.63
T04318,2023-11-24,Draps,Lin,406,M7,227,75.13
T04319,2024-10-01,Serviettes,Soie,414,M6,175,76.89
T04320,2023-07-17,Housses,Mélange,300,M3,211,72.71
T04321,2025-04-03,Housses,Coton,88,M1,293,70.41
T04322,2023-09-12,Rideaux,Polyester,55,M6,253,70.0
T04323,2024-05-10,Housses,Soie,495,M1,285,80.19
T04324,2023-09-03,Tissus techniques,Coton,297,M5,183,71.1
T04325,2024-10-01,Tissus techniques,Mélange,143,M4,96,70.0
T04326,2025-06-07,Serviettes,Soie,177,M7,97,74.63
T04327,2023-01-23,Rideaux,Soie,255,M3,297,72.71
T04328,2025-01-23,Tissus techniques,Lin,247,M7,269,78.16
T04329,2025-04-04,Housses,Polyester,459,M9,258,79.86
T04330,2024-03-23,Draps,Mélange,272,M3,154,77.26
T04331,2023-10-12,Tissus techniques,Lin,347,M5,233,81.17
T04332,2025-08-10,Serviettes,Lin,180,M4,246,72.67
T04333,2024-10-02,Housses,Lin,458,M5,96,77.44
T04334,2024-10-25,Serviettes,Soie,163,M5,125,75.88
T04335,2024-09-07,Draps,Polyester,107,M1,276,73.67
T04336,2024-05-11,Housses,Mélange,249,M1,77,74.42
T04337,2025-04-21,Tissus techniques,Soie,451,M3,201,83.19
T04338,2024-08-11,Tissus techniques,Soie,428,M9,66,77.92
T04339,2024-04-10,Rideaux,Soie,475,M2,65,79.6
T04340,2024-02-15,Housses,Coton,259,M6,142,75.24
T04341,2023-03-14,Rideaux,Soie,118,M3,111,70.0
T04342,2023-05-14,Rideaux,Lin,73,M3,63,71.69
T04343,2024-07-12,Tissus techniques,Mélange,270,M7,253,79.59
T04344,2024-06-17,Draps,Lin,203,M4,256,75.39
T04345,2024-12-09,Tissus techniques,Soie,477,M7,251,79.63
T04346,2023-04-13,Housses,Soie,258,M4,174,74.67
T04347,2025-07-04,Serviettes,Coton,479,M5,150,80.57
T04348,2025-08-16,Tissus techniques,Soie,484,M5,74,81.93
T04349,2024-10-12,Draps,Soie,453,M10,102,80.89
T04350,2024-02-24,Housses,Coton,94,M6,229,70.88
T04351,2024-07-11,Serviettes,Mélange,490,M3,176,80.77
T04352,2025-09-04,Serviettes,Soie,123,M5,234,73.9
T04353,2025-01-25,Rideaux,Soie,296,M8,295,72.9
T04354,2025-04-07,Housses,Lin,348,M6,261,77.46
T04355,2025-01-05,Tissus techniques,Mélange,247,M3,232,70.0
T04356,2024-04-28,Draps,Polyester,95,M4,141,73.35
T04357,2025-01-07,Housses,Soie,318,M6,80,78.34
T04358,2024-02-06,Draps,Coton,87,M10,66,73.98
T04359,2024-08-16,Serviettes,Soie,328,M6,104,75.37
T04360,2025-04-15,Rideaux,Soie,262,M2,89,76.17
T04361,2024-06-18,Rideaux,Mélange,391,M8,256,82.09
T04362,2023-09-28,Rideaux,Coton,51,M9,88,75.26
T04363,2023-01-12,Serviettes,Coton,135,M5,65,72.61
T04364,2025-08-14,Tissus techniques,Soie,317,M7,239,76.76
T04365,2023-10-18,Tissus techniques,Soie,198,M6,111,77.29
T04366,2023-09-07,Tissus techniques,Lin,154,M2,71,70.0
T04367,2024-11-27,Rideaux,Soie,254,M1,109,74.11
T04368,2023-01-16,Tissus techniques,Soie,147,M6,123,76.95
T04369,2023-10-14,Rideaux,Coton,188,M5,83,76.69
T04370,2023-08-26,Rideaux,Soie,467,M10,197,80.45
T04371,2025-01-06,Tissus techniques,Lin,79,M10,215,70.0
T04372,2025-04-11,Serviettes,Polyester,86,M3,60,71.57
T04373,2025-09-15,Rideaux,Polyester,209,M7,187,72.41
T04374,2025-01-01,Rideaux,Soie,231,M9,177,75.61
T04375,2023-02-05,Housses,Coton,337,M8,68,74.31
T04376,2023-05-04,Draps,Soie,150,M9,167,70.0
T04377,2023-01-03,Draps,Mélange,152,M1,86,70.0
T04378,2024-04-11,Serviettes,Soie,334,M1,71,80.35
T04379,2025-06-14,Draps,Mélange,322,M7,109,75.24
T04380,2025-11-26,Rideaux,Coton,357,M7,95,77.61
T04381,2025-05-26,Draps,Mélange,183,M5,172,73.65
T04382,2024-07-20,Draps,Polyester,303,M10,102,72.86
T04383,2023-03-22,Draps,Mélange,151,M10,142,70.0
T04384,2024-07-23,Housses,Polyester,150,M9,215,70.0
T04385,2023-04-11,Tissus techniques,Lin,408,M5,88,75.99
T04386,2025-06-03,Tissus techniques,Mélange,255,M4,85,76.2
T04387,2025-11-19,Serviettes,Soie,315,M7,218,73.91
T04388,2025-11-12,Tissus techniques,Mélange,290,M10,158,81.04
T04389,2025-08-23,Serviettes,Soie,402,M10,246,81.12
T04390,2025-06-13,Housses,Mélange,463,M1,247,81.69
T04391,2025-06-24,Housses,Soie,273,M6,96,75.1
T04392,2023-07-28,Serviettes,Polyester,319,M8,201,80.92
T04393,2024-12-09,Housses,Coton,113,M1,144,71.61
T04394,2023-11-03,Housses,Polyester,459,M3,229,79.09
T04395,2025-07-10,Draps,Coton,130,M3,267,73.11
T04396,2023-06-18,Serviettes,Polyester,346,M6,222,79.03
T04397,2024-09-17,Draps,Mélange,164,M6,94,75.19
T04398,2024-03-24,Tissus techniques,Lin,390,M9,106,76.37
T04399,2024-07-27,Draps,Soie,413,M8,69,76.66
T04400,2024-03-12,Draps,Mélange,91,M8,246,73.74
T04401,2025-10-06,Tissus techniques,Coton,98,M10,241,74.11
T04402,2025-12-02,Housses,Polyester,273,M1,261,74.28
T04403,2024-11-19,Housses,Lin,421,M3,122,73.66
T04404,2023-12-07,Tissus techniques,Soie,404,M4,162,77.46
T04405,2025-06-22,Rideaux,Coton,91,M10,247,73.69
T04406,2024-04-04,Draps,Coton,444,M3,65,84.3
T04407,2025-03-28,Tissus techniques,Lin,141,M2,160,70.0
T04408,2023-02-16,Rideaux,Coton,366,M10,277,76.04
T04409,2023-09-19,Serviettes,Soie,174,M4,131,72.31
T04410,2023-10-23,Rideaux,Mélange,252,M4,141,79.11
T04411,2024-07-19,Serviettes,Lin,450,M3,158,78.9
T04412,2024-03-09,Serviettes,Mélange,422,M10,283,75.72
T04413,2025-07-13,Serviettes,Mélange,58,M8,130,72.84
T04414,2023-11-13,Tissus techniques,Lin,157,M9,297,71.93
T04415,2025-10-03,Serviettes,Lin,320,M1,62,72.73
T04416,2023-04-21,Tissus techniques,Coton,373,M7,65,74.78
T04417,2025-11-07,Draps,Polyester,83,M8,231,76.86
T04418,2023-12-28,Serviettes,Soie,107,M3,119,73.29
T04419,2025-04-07,Housses,Coton,330,M10,125,76.92
T04420,2024-11-09,Housses,Soie,229,M2,236,73.83
T04421,2025-06-06,Serviettes,Mélange,398,M6,203,78.84
T04422,2025-08-05,Rideaux,Coton,455,M7,176,79.94
T04423,2025-02-08,Serviettes,Lin,493,M4,175,80.74
T04424,2025-12-01,Housses,Coton,171,M2,121,73.76
T04425,2024-07-10,Rideaux,Lin,359,M1,239,79.79
T04426,2023-06-22,Serviettes,Lin,345,M6,203,76.97
T04427,2023-04-23,Serviettes,Soie,234,M1,270,71.75
T04428,2025-01-04,Serviettes,Mélange,86,M9,138,70.0
T04429,2025-09-20,Serviettes,Soie,203,M6,213,70.0
T04430,2023-04-28,Draps,Coton,248,M8,297,81.04
T04431,2025-10-03,Serviettes,Polyester,259,M9,248,77.77
T04432,2023-07-21,Draps,Soie,227,M7,76,72.05
T04433,2023-02-22,Tissus techniques,Polyester,291,M3,165,74.97
T04434,2024-03-07,Rideaux,Coton,272,M9,199,73.53
T04435,2025-08-16,Serviettes,Soie,446,M6,295,83.55
T04436,2025-04-18,Tissus techniques,Soie,331,M10,236,72.36
T04437,2024-12-02,Tissus techniques,Lin,472,M5,225,79.78
T04438,2023-02-18,Draps,Mélange,364,M4,87,76.95
T04439,2024-10-17,Serviettes,Lin,418,M8,207,80.84
T04440,2025-12-12,Serviettes,Polyester,118,M1,144,72.05
T04441,2024-07-17,Draps,Soie,164,M6,267,70.0
T04442,2023-07-15,Rideaux,Soie,230,M3,219,73.85
T04443,2025-12-18,Draps,Polyester,174,M1,264,70.56
T04444,2023-07-04,Draps,Coton,187,M7,300,73.98
T04445,2025-01-27,Rideaux,Coton,51,M1,84,75.32
T04446,2025-12-20,Rideaux,Coton,73,M10,265,70.0
T04447,2025-12-16,Serviettes,Soie,188,M7,96,71.36
T04448,2024-02-14,Tissus techniques,Polyester,459,M3,277,77.52
T04449,2023-06-19,Serviettes,Polyester,478,M5,80,78.42
T04450,2024-08-24,Serviettes,Lin,346,M8,126,79.14
T04451,2023-05-26,Tissus techniques,Polyester,126,M6,198,72.0
T04452,2025-02-20,Housses,Polyester,364,M8,253,78.53
T04453,2024-07-11,Draps,Mélange,322,M5,168,74.56
T04454,2025-06-13,Serviettes,Coton,452,M7,67,79.73
T04455,2023-03-21,Housses,Mélange,311,M10,290,78.55
T04456,2024-11-18,Housses,Soie,335,M10,137,74.5
T04457,2023-12-28,Tissus techniques,Lin,270,M4,237,77.74
T04458,2025-06-05,Housses,Mélange,120,M9,62,72.56
T04459,2025-11-17,Serviettes,Lin,99,M5,109,75.12
T04460,2025-12-02,Serviettes,Polyester,126,M1,62,71.92
T04461,2025-03-25,Housses,Mélange,369,M1,134,78.52
T04462,2023-11-14,Housses,Mélange,73,M9,182,71.34
T04463,2025-03-11,Serviettes,Polyester,243,M8,228,74.57
T04464,2023-10-19,Tissus techniques,Mélange,433,M6,226,79.44
T04465,2023-07-03,Tissus techniques,Coton,177,M2,226,75.15
T04466,2023-02-15,Housses,Mélange,389,M9,243,74.03
T04467,2025-11-23,Draps,Soie,380,M3,160,81.9
T04468,2024-07-20,Housses,Soie,187,M3,101,70.0
T04469,2023-04-17,Rideaux,Polyester,209,M7,77,72.13
T04470,2023-08-19,Rideaux,Polyester,354,M6,296,76.8
T04471,2025-08-27,Draps,Coton,275,M1,135,76.74
T04472,2025-05-21,Rideaux,Coton,236,M4,158,79.45
T04473,2023-05-11,Draps,Mélange,435,M4,78,73.13
T04474,2023-03-04,Housses,Coton,408,M7,265,76.64
T04475,2024-01-10,Housses,Coton,234,M7,273,70.0
T04476,2023-01-02,Tissus techniques,Lin,271,M1,179,75.51
T04477,2024-09-22,Rideaux,Coton,265,M5,250,76.12
T04478,2023-11-27,Tissus techniques,Polyester,67,M1,146,76.11
T04479,2025-12-23,Rideaux,Polyester,227,M2,245,74.9
T04480,2023-09-06,Tissus techniques,Lin,368,M5,263,80.49
T04481,2023-09-20,Housses,Coton,106,M7,300,73.87
T04482,2024-05-26,Housses,Soie,133,M5,194,71.35
T04483,2025-04-26,Serviettes,Polyester,457,M10,142,74.91
T04484,2024-05-23,Housses,Polyester,368,M2,252,78.19
T04485,2023-04-16,Rideaux,Mélange,346,M4,117,72.44
T04486,2024-06-26,Housses,Lin,449,M4,200,82.87
T04487,2025-02-17,Tissus techniques,Coton,253,M10,124,74.57
T04488,2024-12-15,Rideaux,Soie,337,M10,230,80.33
T04489,2023-10-21,Serviettes,Polyester,381,M8,164,76.18
T04490,2025-01-16,Serviettes,Polyester,290,M10,173,76.61
T04491,2024-11-03,Serviettes,Coton,215,M5,167,74.93
T04492,2023-07-16,Tissus techniques,Lin,103,M4,235,71.92
T04493,2024-01-14,Serviettes,Mélange,195,M10,130,72.6
T04494,2024-08-21,Serviettes,Soie,119,M5,150,73.56
T04495,2024-11-16,Tissus techniques,Mélange,350,M10,196,74.22
T04496,2024-06-03,Draps,Mélange,196,M9,211,70.29
T04497,2023-11-07,Serviettes,Soie,435,M4,217,82.43
T04498,2025-07-01,Draps,Polyester,189,M8,89,75.96
T04499,2024-11-24,Housses,Mélange,401,M8,186,78.22
T04500,2025-02-19,Rideaux,Polyester,218,M10,153,79.36
T04501,2025-10-13,Draps,Polyester,69,M10,288,70.58
T04502,2024-08-27,Rideaux,Coton,310,M5,86,80.17
T04503,2023-07-09,Draps,Polyester,484,M4,152,80.21
T04504,2023-10-08,Serviettes,Lin,286,M7,210,72.65
T04505,2025-08-07,Draps,Polyester,452,M8,106,84.58
T04506,2023-09-14,Rideaux,Polyester,467,M4,93,82.31
T04507,2025-07-03,Tissus techniques,Mélange,89,M8,267,71.42
T04508,2024-10-19,Serviettes,Mélange,192,M6,224,76.02
T04509,2023-03-15,Housses,Coton,314,M1,150,75.07
T04510,2024-05-28,Tissus techniques,Coton,78,M7,297,74.05
T04511,2025-09-16,Serviettes,Coton,370,M3,267,70.23
T04512,2025-07-21,Serviettes,Coton,467,M6,248,76.28
T04513,2024-11-08,Serviettes,Soie,488,M5,72,82.7
T04514,2025-08-14,Serviettes,Mélange,495,M3,173,79.15
T04515,2023-11-06,Housses,Mélange,140,M7,122,73.42
T04516,2023-01-24,Housses,Soie,435,M9,176,74.66
T04517,2023-06-10,Draps,Soie,302,M5,197,81.58
T04518,2025-12-25,Draps,Soie,492,M9,98,83.41
T04519,2023-05-07,Serviettes,Mélange,96,M3,178,71.32
T04520,2024-04-04,Tissus techniques,Soie,201,M3,233,72.81
T04521,2024-09-20,Rideaux,Lin,294,M9,234,78.97
T04522,2025-08-06,Rideaux,Lin,286,M6,188,81.67
T04523,2023-05-01,Tissus techniques,Polyester,476,M1,245,82.38
T04524,2024-09-01,Housses,Polyester,159,M2,169,79.7
T04525,2024-08-02,Rideaux,Mélange,374,M5,200,74.71
T04526,2025-08-11,Serviettes,Polyester,68,M8,225,70.0
T04527,2025-11-07,Serviettes,Mélange,375,M5,148,73.93
T04528,2024-09-17,Housses,Lin,123,M3,275,73.79
T04529,2025-02-21,Tissus techniques,Coton,478,M1,200,80.09
T04530,2023-03-27,Housses,Coton,339,M5,74,76.32
T04531,2023-04-09,Housses,Soie,284,M6,223,78.11
T04532,2025-10-26,Serviettes,Lin,246,M8,259,78.62
T04533,2025-04-12,Housses,Mélange,485,M5,147,75.12
T04534,2024-10-02,Housses,Soie,299,M9,84,74.19
T04535,2023-09-22,Serviettes,Lin,403,M2,282,80.52
T04536,2025-12-04,Housses,Soie,464,M8,258,77.88
T04537,2025-07-22,Rideaux,Soie,211,M9,249,71.83
T04538,2023-04-12,Tissus techniques,Soie,176,M9,192,76.58
T04539,2025-03-17,Serviettes,Lin,278,M1,162,71.69
T04540,2025-11-19,Tissus techniques,Soie,283,M8,120,74.76
T04541,2023-09-27,Rideaux,Lin,346,M9,140,77.91
T04542,2023-08-27,Tissus techniques,Coton,375,M3,114,75.78
T04543,2024-09-03,Draps,Polyester,495,M7,260,82.25
T04544,2023-07-22,Serviettes,Lin,430,M1,82,76.89
T04545,2024-05-13,Draps,Lin,87,M5,247,75.97
T04546,2025-02-24,Serviettes,Lin,324,M7,233,76.1
T04547,2024-04-04,Housses,Polyester,423,M2,274,80.47
T04548,2025-11-19,Rideaux,Mélange,126,M7,295,74.76
T04549,2025-11-11,Draps,Coton,322,M6,239,74.56
T04550,2025-01-27,Serviettes,Coton,142,M4,83,70.0
T04551,2024-11-25,Serviettes,Coton,391,M9,63,78.9
T04552,2025-07-03,Serviettes,Polyester,363,M3,75,77.48
T04553,2023-09-24,Rideaux,Lin,216,M10,181,75.99
T04554,2023-01-25,Housses,Mélange,77,M7,141,70.86
T04555,2024-03-16,Serviettes,Mélange,74,M2,166,70.19
T04556,2025-06-18,Rideaux,Polyester,264,M4,106,81.31
T04557,2025-05-27,Rideaux,Polyester,430,M1,248,74.18
T04558,2024-04-14,Draps,Soie,217,M7,189,76.54
T04559,2023-06-09,Draps,Mélange,316,M6,235,74.6
T04560,2023-02-15,Tissus techniques,Lin,374,M10,171,76.47
